loadSchema time: 0.033726 ms
streamStart: 79180953986 streamSize: 93843
streamStart: 79258963819 streamSize: 93757
streamStart: 79336975466 streamSize: 93845
streamStart: 79414987587 streamSize: 93856
streamStart: 79492997916 streamSize: 93791
streamStart: 79570839030 streamSize: 93801
streamStart: 79648840045 streamSize: 93765
streamStart: 79726936702 streamSize: 93805
streamStart: 79805034222 streamSize: 93811
streamStart: 79883140642 streamSize: 93734
streamStart: 79961241228 streamSize: 93762
streamStart: 80039261487 streamSize: 93714
streamStart: 80115953546 streamSize: 31494
Successfully read 8388608 rows
loadSchema time: 0.028232 ms
barrier_ logger_ time: 0.057742 ms
Projecting columns: 
width
Reading /mnt/nvme0n1/xinyu/laion/nimble/merged_8M.nimble
loadSchema time: 0.005563 ms
barrier_ logger_ time: 0.010682 ms
streamStart: 53507592934 streamSize: 28456
streamStart: 53585612955 streamSize: 28536
streamStart: 53663627099 streamSize: 28484
streamStart: 53741638527 streamSize: 28365
streamStart: 53819653586 streamSize: 28470
streamStart: 53897685218 streamSize: 28426
streamStart: 53975699554 streamSize: 28339
streamStart: 54053716905 streamSize: 28379
streamStart: 54131736052 streamSize: 28097
streamStart: 54209771494 streamSize: 28364
streamStart: 54287848003 streamSize: 28507
streamStart: 54365866412 streamSize: 28324
streamStart: 54443882635 streamSize: 28435
streamStart: 54521868610 streamSize: 28538
streamStart: 54599871753 streamSize: 28464
streamStart: 54677879876 streamSize: 28447
streamStart: 54755897409 streamSize: 28467
streamStart: 54834001207 streamSize: 28601
streamStart: 54912077304 streamSize: 28487
streamStart: 54990095149 streamSize: 28410
streamStart: 55068123141 streamSize: 28354
streamStart: 55146141809 streamSize: 28575
streamStart: 55224160608 streamSize: 28368
streamStart: 55302258244 streamSize: 28481
streamStart: 55380356415 streamSize: 28502
streamStart: 55458378666 streamSize: 28444
streamStart: 55536406827 streamSize: 28440
streamStart: 55614484968 streamSize: 28429
streamStart: 55692559761 streamSize: 28416
streamStart: 55770571315 streamSize: 28418
streamStart: 55848558020 streamSize: 28273
streamStart: 55926584842 streamSize: 28410
streamStart: 56004594099 streamSize: 28475
streamStart: 56082544721 streamSize: 28461
streamStart: 56160545895 streamSize: 28457
streamStart: 56238624530 streamSize: 28467
streamStart: 56316645820 streamSize: 28519
streamStart: 56394741690 streamSize: 28444
streamStart: 56472728187 streamSize: 28470
streamStart: 56550741164 streamSize: 28345
streamStart: 56628771995 streamSize: 28406
streamStart: 56706794255 streamSize: 28399
streamStart: 56784797690 streamSize: 28461
streamStart: 56862904168 streamSize: 28503
streamStart: 56940909772 streamSize: 28536
streamStart: 57019008485 streamSize: 28357
streamStart: 57097111378 streamSize: 28424
streamStart: 57175136948 streamSize: 28372
streamStart: 57253164988 streamSize: 28604
streamStart: 57331175934 streamSize: 28504
streamStart: 57409280986 streamSize: 28643
streamStart: 57487266945 streamSize: 28150
streamStart: 57565322246 streamSize: 28507
streamStart: 57643325353 streamSize: 28457
streamStart: 57721316875 streamSize: 28489
streamStart: 57799319949 streamSize: 28445
streamStart: 57877342291 streamSize: 28428
streamStart: 57955441795 streamSize: 28314
streamStart: 58033453513 streamSize: 28467
streamStart: 58111543113 streamSize: 28484
streamStart: 58189645927 streamSize: 28627
streamStart: 58267663128 streamSize: 28519
streamStart: 58345621358 streamSize: 28323
streamStart: 58423645047 streamSize: 28416
streamStart: 58501753436 streamSize: 28389
streamStart: 58579765191 streamSize: 28449
streamStart: 58657868326 streamSize: 28322
streamStart: 58735866005 streamSize: 28438
streamStart: 58813886281 streamSize: 28418
streamStart: 58891890099 streamSize: 28475
streamStart: 58969891389 streamSize: 28267
streamStart: 59047914648 streamSize: 28380
streamStart: 59125934469 streamSize: 28484
streamStart: 59203952993 streamSize: 28516
streamStart: 59281957685 streamSize: 28498
streamStart: 59359964379 streamSize: 28447
streamStart: 59437974997 streamSize: 28411
streamStart: 59516070350 streamSize: 28387
streamStart: 59594159604 streamSize: 28406
streamStart: 59672163507 streamSize: 28362
streamStart: 59750182577 streamSize: 28436
streamStart: 59828258862 streamSize: 28492
streamStart: 59906249911 streamSize: 28467
streamStart: 59984343817 streamSize: 28446
streamStart: 60062357531 streamSize: 28170
streamStart: 60140370510 streamSize: 28350
streamStart: 60218362753 streamSize: 28524
streamStart: 60296459069 streamSize: 28173
streamStart: 60374449661 streamSize: 28466
streamStart: 60452428011 streamSize: 28512
streamStart: 60530448694 streamSize: 28387
streamStart: 60608455990 streamSize: 28431
streamStart: 60686546085 streamSize: 28500
streamStart: 60764647815 streamSize: 28481
streamStart: 60842681679 streamSize: 28395
streamStart: 60920686834 streamSize: 28419
streamStart: 60998705933 streamSize: 28467
streamStart: 61076727528 streamSize: 28398
streamStart: 61154751994 streamSize: 28536
streamStart: 61232847617 streamSize: 28523
streamStart: 61310873802 streamSize: 28427
streamStart: 61388884559 streamSize: 28556
streamStart: 61466890904 streamSize: 28497
streamStart: 61544876431 streamSize: 28519
streamStart: 61622884256 streamSize: 28572
streamStart: 61700902677 streamSize: 28490
streamStart: 61778894031 streamSize: 28454
streamStart: 61856909197 streamSize: 28451
streamStart: 61935004884 streamSize: 28374
streamStart: 62012994442 streamSize: 28395
streamStart: 62091013192 streamSize: 28467
streamStart: 62169094657 streamSize: 28520
streamStart: 62247131718 streamSize: 28382
streamStart: 62325160570 streamSize: 28436
streamStart: 62403161015 streamSize: 28513
streamStart: 62481186737 streamSize: 28513
streamStart: 62559204328 streamSize: 28478
streamStart: 62637282016 streamSize: 28389
streamStart: 62715375334 streamSize: 28485
streamStart: 62793369563 streamSize: 28447
streamStart: 62871379664 streamSize: 28499
streamStart: 62949463753 streamSize: 28386
streamStart: 63027540811 streamSize: 28438
streamStart: 63105638476 streamSize: 28430
streamStart: 63183661526 streamSize: 28353
streamStart: 63261684802 streamSize: 28428
streamStart: 63339707623 streamSize: 28370
streamStart: 63417703414 streamSize: 28435
streamStart: 63495725849 streamSize: 28410
streamStart: 63573737239 streamSize: 28530
streamStart: 63651735995 streamSize: 28378
streamStart: 63729743974 streamSize: 28260
streamStart: 63807771058 streamSize: 28464
streamStart: 63885865555 streamSize: 28112
streamStart: 63963872954 streamSize: 28409
streamStart: 64041902048 streamSize: 28526
streamStart: 64119924427 streamSize: 28512
streamStart: 64198041341 streamSize: 28426
streamStart: 64276134134 streamSize: 28299
streamStart: 64354145274 streamSize: 28487
streamStart: 64432234250 streamSize: 28399
streamStart: 64510254341 streamSize: 28575
streamStart: 64588254362 streamSize: 28489
streamStart: 64666256327 streamSize: 28398
streamStart: 64744266121 streamSize: 28447
streamStart: 64822279916 streamSize: 28460
streamStart: 64900285655 streamSize: 28338
streamStart: 64978377305 streamSize: 28349
streamStart: 65056368375 streamSize: 28446
streamStart: 65134481359 streamSize: 28429
streamStart: 65212512024 streamSize: 28308
streamStart: 65290523234 streamSize: 28459
streamStart: 65368530829 streamSize: 28461
streamStart: 65446560597 streamSize: 28547
streamStart: 65524660156 streamSize: 28408
streamStart: 65602681762 streamSize: 28362
streamStart: 65680697152 streamSize: 28454
streamStart: 65758796960 streamSize: 28434
streamStart: 65836874264 streamSize: 28396
streamStart: 65914882463 streamSize: 28324
streamStart: 65992909699 streamSize: 28393
streamStart: 66070999098 streamSize: 28418
streamStart: 66149083403 streamSize: 28410
streamStart: 66227189801 streamSize: 28435
streamStart: 66305283907 streamSize: 28464
streamStart: 66383301966 streamSize: 28446
streamStart: 66461233845 streamSize: 28472
streamStart: 66539317384 streamSize: 28437
streamStart: 66617400740 streamSize: 28409
streamStart: 66695497543 streamSize: 28399
streamStart: 66773508884 streamSize: 28486
streamStart: 66851512490 streamSize: 28536
streamStart: 66929569913 streamSize: 28423
streamStart: 67007528139 streamSize: 28282
streamStart: 67085626279 streamSize: 28401
streamStart: 67163638389 streamSize: 28441
streamStart: 67241665451 streamSize: 28411
streamStart: 67319676181 streamSize: 28532
streamStart: 67397697431 streamSize: 28482
streamStart: 67475710427 streamSize: 28470
streamStart: 67553713426 streamSize: 28454
streamStart: 67631803565 streamSize: 28401
streamStart: 67709807442 streamSize: 28576
streamStart: 67787883388 streamSize: 28432
streamStart: 67865901448 streamSize: 28536
streamStart: 67943915882 streamSize: 28461
streamStart: 68021925007 streamSize: 28470
streamStart: 68099996334 streamSize: 28263
streamStart: 68178003800 streamSize: 28408
streamStart: 68256075825 streamSize: 28284
streamStart: 68334086229 streamSize: 28579
streamStart: 68412109330 streamSize: 28474
streamStart: 68490134317 streamSize: 28488
streamStart: 68568211671 streamSize: 28461
streamStart: 68646239349 streamSize: 28468
streamStart: 68724341835 streamSize: 28409
streamStart: 68802369270 streamSize: 28418
streamStart: 68880469445 streamSize: 28464
streamStart: 68958471286 streamSize: 28333
streamStart: 69036548205 streamSize: 28321
streamStart: 69114566230 streamSize: 28445
streamStart: 69192635392 streamSize: 28455
streamStart: 69270716312 streamSize: 28585
streamStart: 69348709821 streamSize: 28117
streamStart: 69426717679 streamSize: 28471
streamStart: 69504804128 streamSize: 28507
streamStart: 69582810497 streamSize: 28411
streamStart: 69660789162 streamSize: 28529
streamStart: 69738875050 streamSize: 28382
streamStart: 69816831723 streamSize: 28363
streamStart: 69894840521 streamSize: 28304
streamStart: 69972853269 streamSize: 28240
streamStart: 70050881321 streamSize: 28466
streamStart: 70128989215 streamSize: 28314
streamStart: 70207089527 streamSize: 28494
streamStart: 70285109210 streamSize: 28498
streamStart: 70363127368 streamSize: 28424
streamStart: 70441221058 streamSize: 28406
streamStart: 70519282470 streamSize: 28413
streamStart: 70597294999 streamSize: 28555
streamStart: 70675318475 streamSize: 28482
streamStart: 70753320629 streamSize: 28480
streamStart: 70831444104 streamSize: 28562
streamStart: 70909533253 streamSize: 28314
streamStart: 70987545098 streamSize: 28394
streamStart: 71065569385 streamSize: 28358
streamStart: 71143579280 streamSize: 28419
streamStart: 71221604274 streamSize: 28473
streamStart: 71299614551 streamSize: 28403
streamStart: 71377616385 streamSize: 28494
streamStart: 71455718591 streamSize: 28453
streamStart: 71533816707 streamSize: 28441
streamStart: 71611820735 streamSize: 28522
streamStart: 71689843129 streamSize: 28495
streamStart: 71767840953 streamSize: 28467
streamStart: 71845923222 streamSize: 28397
streamStart: 71924026459 streamSize: 28329
streamStart: 72002048785 streamSize: 28621
streamStart: 72080075479 streamSize: 28512
streamStart: 72158166874 streamSize: 28362
streamStart: 72236244864 streamSize: 28331
streamStart: 72314333548 streamSize: 28560
streamStart: 72392439901 streamSize: 28428
streamStart: 72470433163 streamSize: 28402
streamStart: 72548511948 streamSize: 28409
streamStart: 72626464692 streamSize: 28534
streamStart: 72704528371 streamSize: 28513
streamStart: 72782547549 streamSize: 28366
streamStart: 72860560490 streamSize: 28436
streamStart: 72938653387 streamSize: 28486
streamStart: 73016662549 streamSize: 28507
streamStart: 73094691132 streamSize: 28363
streamStart: 73172640351 streamSize: 28374
streamStart: 73250653384 streamSize: 28443
streamStart: 73328671622 streamSize: 28290
streamStart: 73406690594 streamSize: 28481
streamStart: 73484690875 streamSize: 28444
streamStart: 73562653660 streamSize: 28184
streamStart: 73640751876 streamSize: 28338
streamStart: 73718745861 streamSize: 28516
streamStart: 73796759753 streamSize: 28459
streamStart: 73874663953 streamSize: 28516
streamStart: 73952660969 streamSize: 28500
streamStart: 74030668440 streamSize: 28460
streamStart: 74108676972 streamSize: 28592
streamStart: 74186693201 streamSize: 28387
streamStart: 74264785835 streamSize: 28487
streamStart: 74342889823 streamSize: 28510
streamStart: 74420909297 streamSize: 28332
streamStart: 74498994245 streamSize: 28504
streamStart: 74577027991 streamSize: 28463
streamStart: 74655131388 streamSize: 28426
streamStart: 74733123720 streamSize: 28453
streamStart: 74811134124 streamSize: 28340
streamStart: 74889124616 streamSize: 28480
streamStart: 74967145620 streamSize: 28363
streamStart: 75045251056 streamSize: 28530
streamStart: 75123264066 streamSize: 28519
streamStart: 75201272010 streamSize: 28399
streamStart: 75279290484 streamSize: 28495
streamStart: 75357366098 streamSize: 28466
streamStart: 75435369975 streamSize: 28387
streamStart: 75513464618 streamSize: 28300
streamStart: 75591560338 streamSize: 28373
streamStart: 75669641861 streamSize: 28295
streamStart: 75747677730 streamSize: 28514
streamStart: 75825684678 streamSize: 28422
streamStart: 75903790721 streamSize: 28475
streamStart: 75981738658 streamSize: 28414
streamStart: 76059768154 streamSize: 28400
streamStart: 76137789217 streamSize: 28446
streamStart: 76215798947 streamSize: 28432
streamStart: 76293811180 streamSize: 28382
streamStart: 76371890377 streamSize: 28534
streamStart: 76449897600 streamSize: 28439
streamStart: 76527999832 streamSize: 28523
streamStart: 76606104889 streamSize: 28432
streamStart: 76684106678 streamSize: 28451
streamStart: 76762136572 streamSize: 28435
streamStart: 76840160542 streamSize: 28395
streamStart: 76918163720 streamSize: 28377
streamStart: 76996256962 streamSize: 28357
streamStart: 77074275318 streamSize: 28514
streamStart: 77152289802 streamSize: 28328
streamStart: 77230379239 streamSize: 28464
streamStart: 77308386448 streamSize: 28588
streamStart: 77386396167 streamSize: 28451
streamStart: 77464416655 streamSize: 28423
streamStart: 77542501355 streamSize: 28385
streamStart: 77620589908 streamSize: 28416
streamStart: 77698593563 streamSize: 28403
streamStart: 77776566516 streamSize: 28472
streamStart: 77854673520 streamSize: 28443
streamStart: 77932690962 streamSize: 28463
streamStart: 78010713935 streamSize: 28489
streamStart: 78088734465 streamSize: 28309
streamStart: 78166762584 streamSize: 28399
streamStart: 78244837854 streamSize: 28472
streamStart: 78322845585 streamSize: 28533
streamStart: 78400863111 streamSize: 28389
streamStart: 78478867100 streamSize: 28427
streamStart: 78556870576 streamSize: 28176
streamStart: 78634875265 streamSize: 28454
streamStart: 78712882166 streamSize: 28446
streamStart: 78790897057 streamSize: 28408
streamStart: 78868898818 streamSize: 28384
streamStart: 78946924688 streamSize: 28529
streamStart: 79025016890 streamSize: 28612
streamStart: 79103032571 streamSize: 28455
streamStart: 79181047829 streamSize: 28418
streamStart: 79259057576 streamSize: 28389
streamStart: 79337069311 streamSize: 28631
streamStart: 79415081443 streamSize: 28401
streamStart: 79493091707 streamSize: 28411
streamStart: 79570932831 streamSize: 28425
streamStart: 79648933810 streamSize: 28518
streamStart: 79727030507 streamSize: 28483
streamStart: 79805128033 streamSize: 28461
streamStart: 79883234376 streamSize: 28417
streamStart: 79961334990 streamSize: 28353
streamStart: 80039355201 streamSize: 28403
streamStart: 80115985040 streamSize: 9688
Successfully read 8388608 rows
loadSchema time: 0.028547 ms
barrier_ logger_ time: 0.056857 ms
Projecting columns: 
height
Reading /mnt/nvme0n1/xinyu/laion/nimble/merged_8M.nimble
loadSchema time: 0.005817 ms
barrier_ logger_ time: 0.011259 ms
streamStart: 53507621390 streamSize: 27316
streamStart: 53585641491 streamSize: 27507
streamStart: 53663655583 streamSize: 27495
streamStart: 53741666892 streamSize: 27355
streamStart: 53819682056 streamSize: 27575
streamStart: 53897713644 streamSize: 27633
streamStart: 53975727893 streamSize: 27389
streamStart: 54053745284 streamSize: 27332
streamStart: 54131764149 streamSize: 27533
streamStart: 54209799858 streamSize: 27480
streamStart: 54287876510 streamSize: 27326
streamStart: 54365894736 streamSize: 27356
streamStart: 54443911070 streamSize: 27434
streamStart: 54521897148 streamSize: 27549
streamStart: 54599900217 streamSize: 27604
streamStart: 54677908323 streamSize: 27665
streamStart: 54755925876 streamSize: 27472
streamStart: 54834029808 streamSize: 27515
streamStart: 54912105791 streamSize: 27576
streamStart: 54990123559 streamSize: 27464
streamStart: 55068151495 streamSize: 27445
streamStart: 55146170384 streamSize: 27572
streamStart: 55224188976 streamSize: 27476
streamStart: 55302286725 streamSize: 27340
streamStart: 55380384917 streamSize: 27538
streamStart: 55458407110 streamSize: 27441
streamStart: 55536435267 streamSize: 27485
streamStart: 55614513397 streamSize: 27423
streamStart: 55692588177 streamSize: 27269
streamStart: 55770599733 streamSize: 27528
streamStart: 55848586293 streamSize: 27454
streamStart: 55926613252 streamSize: 27544
streamStart: 56004622574 streamSize: 27445
streamStart: 56082573182 streamSize: 27511
streamStart: 56160574352 streamSize: 27588
streamStart: 56238652997 streamSize: 27426
streamStart: 56316674339 streamSize: 27433
streamStart: 56394770134 streamSize: 27630
streamStart: 56472756657 streamSize: 27571
streamStart: 56550769509 streamSize: 27357
streamStart: 56628800401 streamSize: 27472
streamStart: 56706822654 streamSize: 27403
streamStart: 56784826151 streamSize: 27570
streamStart: 56862932671 streamSize: 27566
streamStart: 56940938308 streamSize: 27459
streamStart: 57019036842 streamSize: 27259
streamStart: 57097139802 streamSize: 27464
streamStart: 57175165320 streamSize: 27431
streamStart: 57253193592 streamSize: 27335
streamStart: 57331204438 streamSize: 27597
streamStart: 57409309629 streamSize: 27538
streamStart: 57487295095 streamSize: 27314
streamStart: 57565350753 streamSize: 27547
streamStart: 57643353810 streamSize: 27504
streamStart: 57721345364 streamSize: 27445
streamStart: 57799348394 streamSize: 27468
streamStart: 57877370719 streamSize: 27552
streamStart: 57955470109 streamSize: 27462
streamStart: 58033481980 streamSize: 27442
streamStart: 58111571597 streamSize: 27503
streamStart: 58189674554 streamSize: 27466
streamStart: 58267691647 streamSize: 27469
streamStart: 58345649681 streamSize: 27386
streamStart: 58423673463 streamSize: 27485
streamStart: 58501781825 streamSize: 27649
streamStart: 58579793640 streamSize: 27639
streamStart: 58657896648 streamSize: 27452
streamStart: 58735894443 streamSize: 27330
streamStart: 58813914699 streamSize: 27402
streamStart: 58891918574 streamSize: 27593
streamStart: 58969919656 streamSize: 27411
streamStart: 59047943028 streamSize: 27626
streamStart: 59125962953 streamSize: 27537
streamStart: 59203981509 streamSize: 27529
streamStart: 59281986183 streamSize: 27569
streamStart: 59359992826 streamSize: 27495
streamStart: 59438003408 streamSize: 27525
streamStart: 59516098737 streamSize: 27409
streamStart: 59594188010 streamSize: 27614
streamStart: 59672191869 streamSize: 27662
streamStart: 59750211013 streamSize: 27437
streamStart: 59828287354 streamSize: 27467
streamStart: 59906278378 streamSize: 27516
streamStart: 59984372263 streamSize: 27338
streamStart: 60062385701 streamSize: 27356
streamStart: 60140398860 streamSize: 27381
streamStart: 60218391277 streamSize: 27461
streamStart: 60296487242 streamSize: 27406
streamStart: 60374478127 streamSize: 27463
streamStart: 60452456523 streamSize: 27614
streamStart: 60530477081 streamSize: 27581
streamStart: 60608484421 streamSize: 27445
streamStart: 60686574585 streamSize: 27542
streamStart: 60764676296 streamSize: 27552
streamStart: 60842710074 streamSize: 27353
streamStart: 60920715253 streamSize: 27280
streamStart: 60998734400 streamSize: 27378
streamStart: 61076755926 streamSize: 27388
streamStart: 61154780530 streamSize: 27461
streamStart: 61232876140 streamSize: 27483
streamStart: 61310902229 streamSize: 27462
streamStart: 61388913115 streamSize: 27440
streamStart: 61466919401 streamSize: 27611
streamStart: 61544904950 streamSize: 27526
streamStart: 61622912828 streamSize: 27563
streamStart: 61700931167 streamSize: 27549
streamStart: 61778922485 streamSize: 27472
streamStart: 61856937648 streamSize: 27640
streamStart: 61935033258 streamSize: 27590
streamStart: 62013022837 streamSize: 27551
streamStart: 62091041659 streamSize: 27453
streamStart: 62169123177 streamSize: 27342
streamStart: 62247160100 streamSize: 27430
streamStart: 62325189006 streamSize: 27567
streamStart: 62403189528 streamSize: 27322
streamStart: 62481215250 streamSize: 27424
streamStart: 62559232806 streamSize: 27428
streamStart: 62637310405 streamSize: 27490
streamStart: 62715403819 streamSize: 27579
streamStart: 62793398010 streamSize: 27589
streamStart: 62871408163 streamSize: 27395
streamStart: 62949492139 streamSize: 27291
streamStart: 63027569249 streamSize: 27562
streamStart: 63105666906 streamSize: 27383
streamStart: 63183689879 streamSize: 27661
streamStart: 63261713230 streamSize: 27475
streamStart: 63339735993 streamSize: 27489
streamStart: 63417731849 streamSize: 27513
streamStart: 63495754259 streamSize: 27517
streamStart: 63573765769 streamSize: 27542
streamStart: 63651764373 streamSize: 27495
streamStart: 63729772234 streamSize: 27555
streamStart: 63807799522 streamSize: 27376
streamStart: 63885893667 streamSize: 27412
streamStart: 63963901363 streamSize: 27376
streamStart: 64041930574 streamSize: 27386
streamStart: 64119952939 streamSize: 27424
streamStart: 64198069767 streamSize: 27477
streamStart: 64276162433 streamSize: 27298
streamStart: 64354173761 streamSize: 27469
streamStart: 64432262649 streamSize: 27411
streamStart: 64510282916 streamSize: 27393
streamStart: 64588282851 streamSize: 27382
streamStart: 64666284725 streamSize: 27505
streamStart: 64744294568 streamSize: 27524
streamStart: 64822308376 streamSize: 27715
streamStart: 64900313993 streamSize: 27631
streamStart: 64978405654 streamSize: 27479
streamStart: 65056396821 streamSize: 27548
streamStart: 65134509788 streamSize: 27568
streamStart: 65212540332 streamSize: 27581
streamStart: 65290551693 streamSize: 27543
streamStart: 65368559290 streamSize: 27488
streamStart: 65446589144 streamSize: 27557
streamStart: 65524688564 streamSize: 27339
streamStart: 65602710124 streamSize: 27551
streamStart: 65680725606 streamSize: 27597
streamStart: 65758825394 streamSize: 27562
streamStart: 65836902660 streamSize: 27529
streamStart: 65914910787 streamSize: 27396
streamStart: 65992938092 streamSize: 27446
streamStart: 66071027516 streamSize: 27261
streamStart: 66149111813 streamSize: 27417
streamStart: 66227218236 streamSize: 27404
streamStart: 66305312371 streamSize: 27316
streamStart: 66383330412 streamSize: 27575
streamStart: 66461262317 streamSize: 27665
streamStart: 66539345821 streamSize: 27554
streamStart: 66617429149 streamSize: 27631
streamStart: 66695525942 streamSize: 27556
streamStart: 66773537370 streamSize: 27489
streamStart: 66851541026 streamSize: 27545
streamStart: 66929598336 streamSize: 27405
streamStart: 67007556421 streamSize: 27273
streamStart: 67085654680 streamSize: 27341
streamStart: 67163666830 streamSize: 27463
streamStart: 67241693862 streamSize: 27260
streamStart: 67319704713 streamSize: 27448
streamStart: 67397725913 streamSize: 27564
streamStart: 67475738897 streamSize: 27441
streamStart: 67553741880 streamSize: 27441
streamStart: 67631831966 streamSize: 27429
streamStart: 67709836018 streamSize: 27470
streamStart: 67787911820 streamSize: 27481
streamStart: 67865929984 streamSize: 27538
streamStart: 67943944343 streamSize: 27391
streamStart: 68021953477 streamSize: 27728
streamStart: 68100024597 streamSize: 27433
streamStart: 68178032208 streamSize: 27461
streamStart: 68256104109 streamSize: 27564
streamStart: 68334114808 streamSize: 27418
streamStart: 68412137804 streamSize: 27535
streamStart: 68490162805 streamSize: 27413
streamStart: 68568240132 streamSize: 27554
streamStart: 68646267817 streamSize: 27517
streamStart: 68724370244 streamSize: 27440
streamStart: 68802397688 streamSize: 27446
streamStart: 68880497909 streamSize: 27475
streamStart: 68958499619 streamSize: 27343
streamStart: 69036576526 streamSize: 27329
streamStart: 69114594675 streamSize: 27457
streamStart: 69192663847 streamSize: 27590
streamStart: 69270744897 streamSize: 27658
streamStart: 69348737938 streamSize: 27584
streamStart: 69426746150 streamSize: 27564
streamStart: 69504832635 streamSize: 27436
streamStart: 69582838908 streamSize: 27505
streamStart: 69660817691 streamSize: 27537
streamStart: 69738903432 streamSize: 27543
streamStart: 69816860086 streamSize: 27333
streamStart: 69894868825 streamSize: 27400
streamStart: 69972881509 streamSize: 27290
streamStart: 70050909787 streamSize: 27554
streamStart: 70129017529 streamSize: 27199
streamStart: 70207118021 streamSize: 27461
streamStart: 70285137708 streamSize: 27269
streamStart: 70363155792 streamSize: 27581
streamStart: 70441249464 streamSize: 27514
streamStart: 70519310883 streamSize: 27480
streamStart: 70597323554 streamSize: 27548
streamStart: 70675346957 streamSize: 27528
streamStart: 70753349109 streamSize: 27685
streamStart: 70831472666 streamSize: 27586
streamStart: 70909561567 streamSize: 27428
streamStart: 70987573492 streamSize: 27437
streamStart: 71065597743 streamSize: 27519
streamStart: 71143607699 streamSize: 27598
streamStart: 71221632747 streamSize: 27565
streamStart: 71299642954 streamSize: 27455
streamStart: 71377644879 streamSize: 27496
streamStart: 71455747044 streamSize: 27466
streamStart: 71533845148 streamSize: 27593
streamStart: 71611849257 streamSize: 27647
streamStart: 71689871624 streamSize: 27749
streamStart: 71767869420 streamSize: 27516
streamStart: 71845951619 streamSize: 27453
streamStart: 71924054788 streamSize: 27367
streamStart: 72002077406 streamSize: 27386
streamStart: 72080103991 streamSize: 27601
streamStart: 72158195236 streamSize: 27546
streamStart: 72236273195 streamSize: 27568
streamStart: 72314362108 streamSize: 27407
streamStart: 72392468329 streamSize: 27592
streamStart: 72470461565 streamSize: 27503
streamStart: 72548540357 streamSize: 27475
streamStart: 72626493226 streamSize: 27490
streamStart: 72704556884 streamSize: 27266
streamStart: 72782575915 streamSize: 27386
streamStart: 72860588926 streamSize: 27536
streamStart: 72938681873 streamSize: 27564
streamStart: 73016691056 streamSize: 27588
streamStart: 73094719495 streamSize: 27439
streamStart: 73172668725 streamSize: 27652
streamStart: 73250681827 streamSize: 27465
streamStart: 73328699912 streamSize: 27396
streamStart: 73406719075 streamSize: 27343
streamStart: 73484719319 streamSize: 27520
streamStart: 73562681844 streamSize: 27381
streamStart: 73640780214 streamSize: 27352
streamStart: 73718774377 streamSize: 27474
streamStart: 73796788212 streamSize: 27632
streamStart: 73874692469 streamSize: 27540
streamStart: 73952689469 streamSize: 27459
streamStart: 74030696900 streamSize: 27626
streamStart: 74108705564 streamSize: 27487
streamStart: 74186721588 streamSize: 27424
streamStart: 74264814322 streamSize: 27516
streamStart: 74342918333 streamSize: 27396
streamStart: 74420937629 streamSize: 27416
streamStart: 74499022749 streamSize: 27355
streamStart: 74577056454 streamSize: 27487
streamStart: 74655159814 streamSize: 27510
streamStart: 74733152173 streamSize: 27532
streamStart: 74811162464 streamSize: 27427
streamStart: 74889153096 streamSize: 27384
streamStart: 74967173983 streamSize: 27440
streamStart: 75045279586 streamSize: 27573
streamStart: 75123292585 streamSize: 27565
streamStart: 75201300409 streamSize: 27686
streamStart: 75279318979 streamSize: 27398
streamStart: 75357394564 streamSize: 27471
streamStart: 75435398362 streamSize: 27499
streamStart: 75513492918 streamSize: 27558
streamStart: 75591588711 streamSize: 27564
streamStart: 75669670156 streamSize: 27525
streamStart: 75747706244 streamSize: 27652
streamStart: 75825713100 streamSize: 27517
streamStart: 75903819196 streamSize: 27481
streamStart: 75981767072 streamSize: 27440
streamStart: 76059796554 streamSize: 27368
streamStart: 76137817663 streamSize: 27469
streamStart: 76215827379 streamSize: 27477
streamStart: 76293839562 streamSize: 27631
streamStart: 76371918911 streamSize: 27453
streamStart: 76449926039 streamSize: 27431
streamStart: 76528028355 streamSize: 27312
streamStart: 76606133321 streamSize: 27395
streamStart: 76684135129 streamSize: 27515
streamStart: 76762165007 streamSize: 27618
streamStart: 76840188937 streamSize: 27472
streamStart: 76918192097 streamSize: 27551
streamStart: 76996285319 streamSize: 27547
streamStart: 77074303832 streamSize: 27626
streamStart: 77152318130 streamSize: 27394
streamStart: 77230407703 streamSize: 27564
streamStart: 77308415036 streamSize: 27408
streamStart: 77386424618 streamSize: 27493
streamStart: 77464445078 streamSize: 27325
streamStart: 77542529740 streamSize: 27418
streamStart: 77620618324 streamSize: 27545
streamStart: 77698621966 streamSize: 27508
streamStart: 77776594988 streamSize: 27437
streamStart: 77854701963 streamSize: 27275
streamStart: 77932719425 streamSize: 27401
streamStart: 78010742424 streamSize: 27418
streamStart: 78088762774 streamSize: 27525
streamStart: 78166790983 streamSize: 27433
streamStart: 78244866326 streamSize: 27349
streamStart: 78322874118 streamSize: 27507
streamStart: 78400891500 streamSize: 27431
streamStart: 78478895527 streamSize: 27456
streamStart: 78556898752 streamSize: 27507
streamStart: 78634903719 streamSize: 27592
streamStart: 78712910612 streamSize: 27447
streamStart: 78790925465 streamSize: 27468
streamStart: 78868927202 streamSize: 27479
streamStart: 78946953217 streamSize: 27419
streamStart: 79025045502 streamSize: 27565
streamStart: 79103061026 streamSize: 27287
streamStart: 79181076247 streamSize: 27470
